shot,CapCam1.png,CapCam3.png,CapCam4.png,CapCam5.png,RailGap.png
022365,0,0,0,0,0
022366,0,0,0,0,0
022367,0,0,0,0,0
022368,1,0,0,0,0
022369,0,0,0,0,0
022370,0,0,0,0,0
022371,0,0,0,0,0
022372,0,0,0,0,0
022373,0,0,0,0,0
022374,0,0,0,0,0
022375,0,0,0,0,1
022376,0,0,0,0,0
022377,0,0,0,0,0
022378,0,0,0,0,0
022379,0,0,0,0,0
022380,0,0,0,0,0
022381,0,0,0,0,0
022382,1,0,0,0,0
022383,0,0,0,0,0
022384,0,0,0,0,0
022385,0,0,0,0,0
022386,0,0,0,0,0
022387,0,0,0,0,0
022388,0,0,0,0,0
022389,0,0,0,0,
022390,1,0,0,0,0
022391,0,0,0,0,
022392,0,0,0,0,1
022393,0,0,0,0,
022394,0,0,0,0,0
022395,0,0,0,0,
022396,0,0,0,0,0
022397,0,0,0,0,
022398,0,0,0,0,0
022399,1,0,0,0,
022400,0,0,0,0,0
022401,0,0,0,0,
022402,0,0,0,0,0
022403,0,0,0,0,
022404,0,0,0,0,0
022405,0,0,0,0,
022406,0,0,0,0,0
022407,1,0,0,0,
022408,0,0,0,0,0
022409,0,0,0,0,
022410,0,0,0,0,
022411,0,0,0,0,0
022412,0,0,0,0,0
022413,1,0,0,0,
022414,1,0,0,1,0
022415,1,0,0,0,0
022416,0,0,0,0,0
022417,1,0,0,0,0
022418,0,0,0,0,
022419,0,0,0,0,
022420,0,0,0,0,
022421,0,0,0,0,
022422,1,0,0,0,
022423,1,0,0,0,
022424,0,0,0,0,
022425,0,0,0,0,
022426,0,0,0,0,
022427,0,0,0,0,
022428,0,0,0,0,0
022429,0,0,0,0,0
022430,0,0,0,0,0
022431,0,0,0,0,0
022432,0,0,0,0,0
022433,0,0,0,0,0
022434,1,0,0,0,1
022435,0,0,0,0,0
022436,1,0,0,1,0
022437,0,0,0,0,0
022438,0,0,0,0,0
022439,0,0,0,0,0
022440,0,0,0,0,0
022441,0,0,0,0,0
022442,0,0,0,0,0
022443,0,0,0,0,0
022444,0,0,0,0,0
022445,0,0,0,0,0
022446,0,0,0,0,0
022447,0,0,0,0,0
022448,0,0,0,0,0
022449,0,0,0,0,0
022450,0,0,0,0,0
022451,0,0,0,0,0
022452,0,0,0,0,0
022453,0,0,0,0,0
022454,0,0,0,0,0
022455,0,0,0,0,0
022456,0,0,0,0,0
022457,0,0,0,0,0
022458,0,0,0,0,0
022459,0,0,0,0,0
022460,0,0,0,0,0
022461,0,0,0,0,0
022462,0,0,0,0,0
022463,1,0,0,0,0
022464,0,0,0,0,0
022465,0,0,0,0,0
022466,0,0,0,0,0
022467,1,0,0,0,0
022468,0,0,0,0,0
022469,0,0,0,0,0
022470,0,0,0,0,0
022471,0,0,0,0,0
022472,0,0,0,0,0
022473,0,0,0,0,0
022474,1,0,0,0,1
022475,0,0,0,0,0
022476,0,0,0,0,0
022477,0,0,0,0,0
022478,0,0,0,0,0
022479,0,0,0,0,0
022480,1,0,0,0,0
022481,0,0,0,0,0
022482,0,0,0,0,0
022483,0,0,0,0,0
022484,0,0,0,0,0
022485,0,0,0,0,0
022486,0,0,0,0,0
022487,0,0,0,0,0
022488,0,0,0,0,0
022489,0,0,0,0,0
022490,0,0,0,0,0
022491,0,0,0,0,0
022492,0,0,0,0,0
022493,0,0,0,0,0
022494,0,0,0,0,0
022495,0,0,0,0,0
022496,0,0,0,0,0
022497,0,0,0,0,0
022498,0,0,0,0,0
022499,0,0,0,0,0
022500,0,0,0,0,0
022501,0,0,0,0,0
022502,0,0,0,0,0
022503,0,0,0,0,0
022504,0,0,0,0,0
022505,0,0,0,0,0
022506,0,0,0,0,0
022507,0,0,0,0,0
022508,0,0,0,0,0
022509,0,0,0,0,0
022510,0,0,0,0,0
022511,0,0,0,0,0
022512,0,0,0,0,0
022513,0,0,0,0,0
022514,0,0,0,0,0
022515,0,0,0,0,0
022516,0,0,0,0,0
022517,0,0,0,0,0
022518,0,0,0,0,0
022519,0,0,0,0,0
022520,0,0,0,0,0
022521,0,0,0,0,0
022522,0,0,0,0,0
022523,0,0,0,0,0
022524,0,0,0,0,0
022525,0,0,0,0,0
022526,0,0,0,0,0
022527,0,0,0,0,0
022528,0,0,0,0,0
022529,0,0,0,0,0
022530,0,0,0,0,0
022531,0,0,0,0,0
022532,0,0,0,0,0
022533,0,0,0,0,0
022534,0,0,0,0,0
022535,0,0,0,0,0
022536,0,0,0,0,0
022537,0,0,0,0,0
022538,0,0,0,0,0
022539,0,0,0,0,0
022540,0,0,0,0,0
022541,0,0,0,0,0
022542,0,0,0,0,0
022543,0,0,0,0,0
022544,0,0,0,0,0
022545,0,0,0,0,0
022546,0,0,0,0,0
022547,1,0,0,0,0
022548,0,0,0,0,0
022549,0,0,0,0,0
022550,0,0,0,0,0
022551,0,0,0,0,0
022552,0,0,0,0,0
022553,0,0,0,0,0
022554,0,0,0,0,0
022555,0,0,0,0,0
022556,0,0,0,0,0
022557,0,0,0,0,0
022558,0,0,0,0,0
022559,0,0,0,0,0
022560,0,0,0,0,0
022561,0,0,0,0,0
022562,0,0,0,0,0
022563,0,0,0,0,0
022564,0,0,0,0,0
022565,0,0,0,0,0
022566,0,0,0,0,0
022567,0,0,0,0,0
022568,0,0,0,0,0
022569,0,0,0,0,0
022570,0,0,0,0,0
022571,0,0,0,0,0
022572,0,0,0,0,0
022573,0,0,0,0,0
022574,0,0,0,0,0
022575,0,0,0,0,0
022576,0,0,0,0,0
022577,0,0,0,0,0
022578,0,0,0,0,0
022579,0,0,0,0,0
022580,0,0,0,0,0
022581,0,0,0,0,0
022582,1,0,0,1,1
022583,0,0,0,0,0
022584,0,0,0,0,0
022585,0,0,0,0,0
022586,0,0,0,0,0
022588,0,0,0,0,0
022589,0,0,0,0,0
022590,0,0,0,0,0
022591,0,0,0,0,0
022592,0,0,0,0,0
022593,0,0,0,0,0
022594,0,0,0,0,0
022595,0,0,0,0,0
022596,0,0,0,0,0
022597,0,0,0,0,0
022598,0,0,0,0,0
022599,1,0,0,0,0
022600,0,0,0,0,0
022601,0,0,0,0,0
022602,0,0,0,0,0
022603,0,0,0,0,0
022604,0,0,0,0,0
022605,0,0,0,0,0
022606,0,0,0,0,0
022607,0,0,0,0,0
022608,1,0,0,0,0
022609,0,0,0,0,0
022610,0,0,0,0,0
022611,0,0,0,0,0
022612,0,0,0,0,0
022613,0,0,0,0,0
022614,0,0,0,0,0
022615,0,0,0,0,0
022616,0,0,0,0,0
022617,0,0,0,0,0
022618,0,0,0,0,0
022619,0,0,0,0,0
022620,0,0,0,0,0
022621,0,0,0,0,0
022622,0,0,0,0,0
022623,0,0,0,0,0
022624,0,0,0,0,0
022625,0,0,0,0,0
022626,0,0,0,0,0
022627,0,0,0,0,0
022628,0,0,0,0,0
022629,0,0,0,0,0
022630,0,0,0,0,0
022631,0,0,0,0,0
022632,0,0,0,0,0
022633,0,0,0,0,0
022634,0,0,0,0,0
022635,0,0,0,0,0
022636,0,0,0,0,0
022637,1,0,0,0,0
022638,0,0,0,0,0
022639,0,0,0,0,0
022640,0,0,0,0,0
022641,0,0,0,0,0
022642,0,0,0,0,0
022643,0,0,0,0,0
022644,0,0,0,0,0
022645,0,0,0,0,0
022646,0,0,0,0,0
022647,0,0,0,0,0
022648,0,0,0,0,0
022649,0,0,0,0,0
022650,0,0,0,0,0
022651,0,0,0,0,0
022652,0,0,0,0,0
022653,0,0,0,0,0
022654,0,0,0,0,0
022655,0,0,0,0,0
022656,0,0,0,0,0
022657,0,0,0,0,0
022658,0,0,0,0,0
022659,0,0,0,0,0
022660,0,0,0,0,0
022661,1,0,0,0,0
022662,0,0,0,0,0
022663,0,0,0,0,0
022664,0,0,0,0,0
022665,0,0,0,0,0
022666,0,0,0,0,0
022667,0,0,0,0,0
022668,0,0,0,0,0
022669,0,0,0,0,0
022670,0,0,0,0,0
022671,0,0,0,0,0
022672,0,0,0,0,0
022673,0,0,0,0,0
022674,0,0,0,0,0
022675,0,0,0,0,0
022676,0,0,0,0,0
022677,0,0,0,0,0
022678,0,0,0,0,0
022679,0,0,0,0,0
022680,0,0,0,0,0
022681,0,0,0,0,0
022682,0,0,0,0,0
022683,0,0,0,0,0
022684,0,0,0,0,0
022685,0,0,0,0,0
022686,0,0,0,0,0
022687,0,0,0,0,0
022688,0,0,0,0,0
022689,0,0,0,0,1
022690,0,0,0,0,0
022691,0,0,0,0,0
022692,0,0,0,0,0
022693,0,0,0,0,
022694,0,0,0,0,0
022695,0,0,0,0,0
022696,0,0,0,0,0
022697,1,0,0,0,0
022698,0,0,0,0,0
022699,0,0,0,0,0
022700,0,0,0,0,0
022701,0,0,0,0,0
022702,0,0,0,0,0
022703,1,0,0,0,0
022704,0,0,0,0,0
022705,0,0,0,0,0
022706,0,0,0,0,0
022707,0,0,0,0,0
022708,0,0,0,0,0
022709,0,0,0,0,0
022710,0,0,0,0,0
022711,0,0,0,0,0
022712,0,0,0,0,0
022713,0,0,0,0,0
022714,0,0,0,0,0
022715,1,0,0,0,0
022716,0,0,0,0,0
022717,0,0,0,0,0
022718,1,0,0,0,1
022719,0,0,0,0,0
022720,0,0,0,0,0
022721,0,0,0,0,0
022722,0,0,0,0,0
022723,0,0,0,0,0
022724,0,0,0,0,0
022725,0,0,0,0,0
022726,0,0,0,0,0
022727,0,0,0,0,0
022728,0,0,0,0,0
022729,0,0,0,0,0
022730,0,0,0,0,0
022731,0,0,0,0,0
022732,0,0,0,0,0
022733,0,0,0,0,0
022734,0,0,0,0,0
022735,0,0,0,0,0
022736,0,0,0,0,0
022737,0,0,0,0,0
022738,0,0,0,0,0
022739,0,0,0,0,0
022740,0,0,0,0,0
022741,0,0,0,0,0
022742,0,0,0,0,0
022743,0,0,0,0,0
022744,0,0,0,0,0
022745,0,0,0,0,0
022746,0,0,0,0,0
022747,0,0,0,0,0
022748,0,0,0,0,0
022749,0,0,0,0,0
022750,0,0,0,0,0
022751,0,0,0,0,0
022752,0,0,0,0,0
022753,0,0,0,0,0
022754,1,0,0,0,0
022755,0,0,0,0,0
022756,0,0,0,0,0
022757,0,0,0,0,0
022758,0,0,0,0,0
022759,0,0,0,0,0
022760,0,0,0,0,0
022761,0,0,0,0,0
022762,0,0,0,0,0
022763,0,0,0,0,0
022764,0,0,0,0,0
022765,0,0,0,0,0
022766,0,0,0,0,0
022767,0,0,0,0,0
022768,0,0,0,0,0
022769,0,0,0,0,0
022770,0,0,0,0,0
022771,0,0,0,0,0
022772,0,0,0,0,0
022773,0,0,0,0,0
022774,0,0,0,0,0
022775,0,0,0,0,0
022776,0,0,0,0,0
022777,0,0,0,0,0
022778,0,0,0,0,0
022779,0,0,0,0,0
022780,0,0,0,0,0
022781,0,0,0,0,0
022782,0,0,0,0,0
022783,0,0,0,0,0
022784,0,0,0,0,0
022785,0,0,0,0,0
022786,0,0,0,0,0
022787,0,0,0,0,0
022788,0,0,0,0,0
022789,0,0,0,0,0
022790,0,0,0,0,0
022791,0,0,0,0,0
022792,0,0,0,0,0
022793,0,0,0,0,0
022794,0,0,0,0,0
022795,0,0,0,0,0
022796,0,0,0,0,0
022797,0,0,0,0,0
022798,0,0,0,0,0
022799,0,0,0,0,0
022800,0,0,0,0,0
022801,0,0,0,0,0
022802,0,0,0,0,0
022803,0,0,0,0,0
022804,0,0,0,0,0
022805,0,0,0,0,0
022806,0,0,0,0,0
022807,0,0,0,0,0
022808,0,0,0,0,0
022809,0,0,0,0,0
022810,0,0,0,0,0
022811,0,0,0,0,0
022812,0,0,0,0,0
022813,0,0,0,0,0
022814,0,0,0,0,0
022815,0,0,0,0,0
022816,0,0,0,0,0
022817,0,0,0,0,0
022818,0,0,0,0,0
022819,0,0,0,0,0
022820,0,0,0,0,0
022821,0,0,0,0,0
022822,0,0,0,0,0
022823,0,0,0,0,0
022824,0,0,0,0,0
022825,0,0,0,0,0
022826,0,0,0,0,0
022827,0,0,0,0,0
022828,0,0,0,0,0
022829,0,0,0,0,0
022830,0,0,0,0,0
022831,0,0,0,0,0
022832,0,0,0,0,0
022833,0,0,0,0,0
022834,0,0,0,0,0
022835,1,0,0,0,0
022836,0,0,0,0,0
022837,0,0,0,0,0
022838,0,0,0,0,0
022839,0,0,0,0,0
022840,0,0,0,0,0
022841,0,0,0,0,0
022842,0,0,0,0,0
022843,0,0,0,0,0
022844,0,0,0,0,0
022845,0,0,0,0,0
022846,0,0,0,0,0
022847,1,0,0,0,0
022848,0,0,0,0,0
022849,0,0,0,0,0
022850,0,0,0,0,0
022851,0,0,0,0,0
022852,0,0,0,0,0
022853,0,0,0,0,0
022855,0,0,0,0,0
022856,0,0,0,0,0
022857,0,0,0,0,0
022858,0,0,0,0,0
022859,0,0,0,0,0
022860,0,0,0,0,0
022861,0,0,0,0,0
022862,0,0,0,0,0
022863,0,0,0,0,0
022864,0,0,0,0,0
022865,0,0,0,0,0
022866,0,0,0,0,0
022867,0,0,0,0,0
022868,0,0,0,0,0
022869,0,0,0,0,0
022870,0,0,0,0,0
022871,0,0,0,0,0
022872,0,0,0,0,0
022873,0,0,0,0,0
022874,0,0,0,0,0
022875,0,0,0,0,0
022876,0,0,0,0,0
022877,0,0,0,0,0
022878,0,0,0,0,0
022879,0,0,0,0,0
022880,0,0,0,0,0
022881,0,0,0,0,0
022882,0,0,0,0,0
022883,0,0,0,0,0
022884,0,0,0,0,0
022885,0,0,0,0,0
022886,0,0,0,0,0
022887,0,0,0,0,0
022888,0,0,0,0,0
022889,0,0,0,0,0
022890,0,0,0,0,0
022891,0,0,0,0,0
022892,0,0,0,0,0
022893,0,0,0,0,0
022894,0,0,0,0,0
022895,0,0,0,0,0
022896,0,0,0,0,0
022897,0,0,0,0,0
022898,0,0,0,0,0
022899,0,0,0,0,0
022900,0,0,0,0,0
022901,0,0,0,0,0
022902,0,0,0,0,0
022903,0,0,0,0,0
022904,0,0,0,0,0
022905,0,0,0,0,0
022906,0,0,0,0,0
022907,0,0,0,0,0
022908,0,0,0,0,0
022909,0,0,0,0,0
022910,0,0,0,0,0
022911,1,0,0,0,0
022912,0,0,0,0,0
022913,0,0,0,0,0
022914,0,0,0,0,0
022915,0,0,0,0,0
022916,0,0,0,0,0
022917,0,0,0,0,0
022918,0,0,0,0,0
022919,0,0,0,0,0
022920,0,0,0,0,0
022921,0,0,0,0,0
022922,0,0,0,0,0
022923,0,0,0,0,0
022924,0,0,0,0,0
022925,0,0,0,0,0
022926,0,0,0,0,0
022927,0,0,0,0,0
022928,0,0,0,0,0
022929,0,0,0,0,0
022930,0,0,0,0,0
022931,0,0,0,0,0
022932,0,0,0,0,0
022933,0,0,0,0,0
022934,0,0,0,0,0
022935,0,0,0,0,0
022936,0,0,0,0,0
022938,0,0,0,0,0
022939,1,0,0,0,0
022940,1,0,0,0,1
022941,0,0,0,0,0
022942,0,0,0,0,0
022943,0,0,0,0,0
022944,0,0,0,0,0
022945,0,0,0,0,0
022946,1,0,0,1,1
022947,0,0,0,0,0
022948,0,0,0,0,0
022949,1,0,0,0,0
022950,0,0,0,0,0
022951,0,0,0,0,0
022952,0,0,0,0,0
022953,0,0,0,0,0
022954,0,0,0,0,0
022955,0,0,0,0,0
022956,0,0,0,0,0
022957,0,0,0,0,0
022958,0,0,0,0,0
022959,0,0,0,0,
022960,0,0,0,0,0
022961,0,0,0,0,0
022962,0,0,0,0,0
022963,0,0,0,0,0
022964,0,0,0,0,0
022965,0,0,0,0,0
022966,0,0,0,0,0
022967,0,0,0,0,0
022968,0,0,0,0,0
022969,0,0,0,0,0
022970,0,0,0,0,0
022971,0,0,0,0,0
022972,0,0,0,0,0
022973,0,0,0,0,0
022974,0,0,0,0,0
022975,1,0,0,0,0
022976,0,0,0,0,0
022977,0,0,0,0,0
022978,0,0,0,0,0
022979,0,0,0,0,0
022980,0,0,0,0,0
022981,0,0,0,0,
022982,0,0,0,0,0
022983,0,0,0,0,0
022984,0,0,0,0,0
022985,0,0,0,0,0
022986,0,0,0,0,0
022987,0,0,0,0,0
022988,1,0,0,0,0
022989,1,0,0,0,0
022990,0,0,0,0,0
022991,0,0,0,0,0
022992,0,0,0,0,0
022993,0,0,0,0,0
022994,0,0,0,0,0
022995,0,0,0,0,0
022996,0,0,0,0,0
022997,0,0,0,0,0
022998,1,0,0,0,1
022999,0,0,0,0,0
023000,0,0,0,0,0
